town,flat_type,street_name,flat_model,resale_price
YISHUN,3 ROOM,YISHUN ST 11,Model A,50000.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,38400.0
YISHUN,3 ROOM,YISHUN RING RD,New Generation,40000.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,33000.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,30400.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,51000.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,40000.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,42500.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,42000.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,42500.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,42000.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,32000.0
YISHUN,3 ROOM,YISHUN RING RD,New Generation,42300.0
YISHUN,3 ROOM,YISHUN ST 11,New Generation,40000.0
YISHUN,3 ROOM,YISHUN ST 11,New Generation,42500.0
YISHUN,3 ROOM,YISHUN ST 11,New Generation,42700.0
YISHUN,3 ROOM,YISHUN ST 21,New Generation,42500.0
YISHUN,3 ROOM,YISHUN ST 21,New Generation,39000.0
YISHUN,3 ROOM,YISHUN ST 21,New Generation,42700.0
YISHUN,3 ROOM,YISHUN ST 11,New Generation,48000.0
YISHUN,3 ROOM,YISHUN RING RD,New Generation,42500.0
YISHUN,3 ROOM,YISHUN RING RD,New Generation,32000.0
YISHUN,3 ROOM,YISHUN ST 11,New Generation,34500.0
YISHUN,3 ROOM,YISHUN ST 11,New Generation,35000.0
YISHUN,3 ROOM,YISHUN ST 11,New Generation,30400.0
YISHUN,3 ROOM,YISHUN ST 11,New Generation,51500.0
YISHUN,3 ROOM,YISHUN RING RD,New Generation,42500.0
YISHUN,4 ROOM,YISHUN ST 11,Model A,80000.0
YISHUN,4 ROOM,YISHUN AVE 9,Model A,80400.0
YISHUN,4 ROOM,YISHUN ST 22,Model A,90000.0
YISHUN,4 ROOM,YISHUN ST 22,Model A,86000.0
YISHUN,4 ROOM,YISHUN ST 71,Model A,85000.0
YISHUN,4 ROOM,YISHUN ST 71,Model A,81000.0
YISHUN,4 ROOM,YISHUN AVE 6,Model A,88000.0
YISHUN,4 ROOM,YISHUN AVE 6,Model A,85800.0
YISHUN,4 ROOM,YISHUN RING RD,New Generation,75500.0
YISHUN,4 ROOM,YISHUN AVE 5,New Generation,66000.0
YISHUN,4 ROOM,YISHUN ST 11,New Generation,56000.0
YISHUN,4 ROOM,YISHUN ST 11,New Generation,71000.0
YISHUN,4 ROOM,YISHUN ST 11,New Generation,47000.0
YISHUN,4 ROOM,YISHUN ST 11,New Generation,68000.0
YISHUN,4 ROOM,YISHUN ST 11,New Generation,71100.0
YISHUN,4 ROOM,YISHUN ST 11,New Generation,65000.0
YISHUN,4 ROOM,YISHUN ST 21,New Generation,52000.0
YISHUN,4 ROOM,YISHUN RING RD,New Generation,60000.0
YISHUN,4 ROOM,YISHUN ST 22,Simplified,62500.0
YISHUN,4 ROOM,YISHUN ST 72,Simplified,50000.0
YISHUN,5 ROOM,YISHUN ST 21,Improved,118000.0
YISHUN,5 ROOM,YISHUN ST 21,Improved,98700.0
YISHUN,5 ROOM,YISHUN ST 21,Improved,133000.0
YISHUN,5 ROOM,YISHUN ST 11,Improved,80000.0
YISHUN,5 ROOM,YISHUN ST 11,Improved,100000.0
YISHUN,5 ROOM,YISHUN ST 21,Improved,128000.0
YISHUN,5 ROOM,YISHUN ST 21,Improved,117000.0
YISHUN,5 ROOM,YISHUN RING RD,Improved,110000.0
YISHUN,5 ROOM,YISHUN RING RD,Improved,105000.0
YISHUN,5 ROOM,YISHUN AVE 4,Improved,123000.0
ANG MO KIO,2 ROOM,ANG MO KIO AVE 4,Improved,22000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 1,New Generation,47200.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,57000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,38000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 1,New Generation,36000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 1,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 1,New Generation,46000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 4,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 4,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 2,New Generation,47200.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 2,New Generation,46000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,34000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,57000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,36000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,57000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,45000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 4,New Generation,56700.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 4,New Generation,47200.0
